time,theta,theta_dot,tau
0.0,0.01,1.0,5
0.01,0.029880000000000004,1.988,5
0.02,0.058120663999999995,2.824066399999999,4.309611999999996
0.03,0.08461517605920002,2.6494512059200024,-0.6737519863999832
0.04,0.1095675668549258,2.4952390795725785,-0.5539728953819196
0.05,0.1330664171205803,2.3498850265654494,-0.4924407442020904
0.06,0.1551962607916408,2.2129843671060514,-0.4339426288481363
0.07,0.17603670496888318,2.0840444177242383,-0.3788542677621223
0.08,0.195662728261081,1.9626023292197812,-0.32697151666719115
0.09,0.21414494977236073,1.8482221511279737,-0.27810804573696757
0.1,0.2315498825777958,1.7404932805435078,-0.23208829559357014
0.11,0.24794017245983685,1.639028988204106,-0.18874691509203778
0.12,0.2633748227639333,1.543465030409645,-0.14792816710226298
0.13,0.27790940618040244,1.4534583416469105,-0.10948536952925636
0.14,0.29159626421269064,1.3686858032288205,-0.07328036882770128
0.15,0.30448469504797626,1.288843083528564,-0.039183044127150346
0.16,0.31662113050443463,1.2136435456458368,-0.007070840189231653
0.17,0.32804930269027993,1.1428172185845316,0.023171672480200023
0.18,0.33881040097277093,1.0761098282491004,0.05165321194235073
0.19,0.34894321982058646,1.013281884781554,0.07847617504749316
0.2,0.3584842980502201,0.9541078229633619,0.1037370049687043
0.21,0.36746804997618815,0.898375192596809,0.12752653736562358
0.22,0.3759268889357877,0.8458838959599521,0.1499303264217442
0.23,0.3838913436317685,0.7964454695980838,0.1710289519244439
0.24,0.3913901677105084,0.7498824078739875,0.19089830849119105
0.25,0.39845044296899673,0.7060275258488323,0.20960987797843167
0.26,0.40509767656106743,0.6647233592070727,0.22723098605264003
0.27,0.4113558925517818,0.6258215990714355,0.243825043843235
0.28,0.41724771814857503,0.5891825596793246,0.2594517755447989
0.29,0.4227944649186766,0.5546746770101564,0.2741674327867001
0.3,0.42801620528431505,0.5221740365638423,0.2880249965376138
0.31,0.4329318445702717,0.49156392859566134,0.3010743672716023
0.32,0.43755918886238176,0.46273442921100777,0.3133625440767869
0.33,0.44191500892054697,0.43558200581652323,0.3249337933505094
0.34,0.44601510037566133,0.4100091455114369,0.3358298076859416
0.35000000000000003,0.449874340426514,0.3859240050852634,0.34608985552036575
0.36,0.45350674124017104,0.3632400813657072,0.35575092208299597
0.37,0.45692550024750533,0.3418759007334267,0.36484784214705424
0.38,0.46014304751439855,0.3217547266893237,0.3734134250636616
0.39,0.463171090358646,0.30280428442474344,0.3814785725259635
0.4,0.46602065537270476,0.2849565014058777,0.38907238948555434
0.41000000000000003,0.4687021280031193,0.2681472630414528,0.39622228862087416
0.42,0.4712252898286839,0.25231618255646343,0.40295408873024496
0.43,0.4735993536711463,0.23740638424624,0.4092921074053899
0.44,0.4758329966644728,0.22336429933264867,0.41525924831550176
0.45,0.4779343914013715,0.2101394736898697,0.4208770834172104
0.46,0.47991123526886653,0.19768438674950176,0.4261659303840253
0.47000000000000003,0.4817707780782171,0.18595428093505717,0.43114492553411865
0.48,0.48351984808835374,0.17490700101366383,0.43583209251800326
0.49,0.4851648765162364,0.16450284278826474,0.4402444070120415
0.5,0.4867119206221096,0.15470441058731904,0.4443978576509211
0.51,0.48816668545251435,0.14547648304047384,0.44830750341724945
0.52,0.48953454431909815,0.1367858866583828,0.4519875276940828
0.53,0.4908205580867282,0.1286013767630049,0.4554512891751279
0.54,0.49202949334013735,0.12089352534091585,0.45871136981443317
0.55,0.4931658394943093,0.11363461541719788,0.4617796199885933
0.56,0.49423382491001616,0.1067985415706833,0.4646672010325963
0.5700000000000001,0.49523743207235177,0.10036071623356224,0.467384625302945
0.58,0.49618041188674183,0.09429798143900905,0.4699417939112639
0.59,0.49706629714374184,0.08858852570000225,0.4723480322636583
0.6,0.497898415200953,0.0832118057211165,0.47461212353431315
0.61,0.4986798999275748,0.07814847266217471,0.4767423401922999
0.62,0.49941370295446635,0.07338030268915707,0.4787464736955953
0.63,0.5001026042700971,0.06889013156307092,0.48063186245849343
0.64,0.5007492222004173,0.06466179303201439,0.482405418192968
0.65,0.5013560228084706,0.06068006080533431,0.48407365071861763
0.66,0.5019253287474856,0.05693059390150896,0.4856426913296106
0.67,0.5024593275992226,0.05339988517370287,0.4871183148035306
0.68,0.5029600797275049,0.05007521282822682,0.4885059601305275
0.6900000000000001,0.5034295256751227,0.046944594761778126,0.48981075003667274
0.7000000000000001,0.5038694931306598,0.043996745553710484,0.4910375093728734
0.71,0.5042817034902483,0.041221035958848476,0.49219078243403525
0.72,0.5046677780378037,0.03860745475554141,0.4932748492716553
0.73,0.5050292437659234,0.03614657281197095,0.4942937410577285
0.74,0.505367538858341,0.03382950924175355,0.49525125455543495
0.75,0.5056840178536139,0.03164789952729451,0.49615096574813344
0.76,0.5059799565085806,0.029593865496673095,0.4969962426768716
0.77,0.5062565563790409,0.027659987046022468,0.49779025753016115
0.78,0.5065149491341018,0.02583927550608796,0.4985359980316695
0.79,0.5067562006196761,0.024125148557428096,0.49923627816610683
0.8,0.5069813146857157,0.022511406603960435,0.49989374828020916
0.81,0.507191236790919,0.020992210520332986,0.5005109045977765
0.8200000000000001,0.5073868573978499,0.019562060693095348,0.5010900981807475
0.8300000000000001,0.5075690151706543,0.018215777280443265,0.5016335433692443
0.84,0.507738499986852,0.01694848161976835,0.5021433257313019
0.85,0.5078960557740141,0.01575557871620473,0.5026214095500223
0.86,0.5080423831815077,0.014632740749360282,0.5030696448756021
0.87,0.508178142096897,0.013575891538931715,0.5034897741668329
0.88,0.5083039540160339,0.012581191913690368,0.503883438547637
0.89,0.5084204042753436,0.011645025930977502,0.504252183698154
0.9,0.5085280441543194,0.010763987897576852,0.5045974654048893
0.91,0.5086273928557711,0.009934870145169703,0.5049206547871625
0.92,0.5087189393709369,0.009154651516580846,0.5052230432200853
0.93,0.508803144236151,0.008420486521412971,0.5055058469709266
0.9400000000000001,0.5088804411873743,0.0077296951223216545,0.505770211566765
0.9500000000000001,0.508951238718524,0.0070797531149722525,0.5060172159067434
0.96,0.5090159215491995,0.0064682830675558125,0.5062478761371904
0.97,0.5090748520070681,0.005893045786859396,0.5064631492990952
0.98,0.5091283713298754,0.00535193228072962,0.5066639367657623
0.99,0.5091768008917533,0.0048429561877946555,0.5068510874792371
1.0,0.5092204433582258,0.004364246647249914,0.5070254009984193
1.01,0.5092595837740593,0.003914041583357897,0.5071876303711282
1.02,0.5092944905878628,0.0034906813803512347,0.5073384848381939
1.03,0.5093254166171132,0.003092602925041554,0.507478632380332
1.04,0.5093525999570722,0.00271833399590079,0.5076087021176614
1.05,0.5093762648368552,0.0023664879783017565,0.5077292865688721
1.06,0.509396622425726,0.0020357588870858366,0.5078409437796907
1.07,0.5094138715925108,0.0017249166784817469,0.5079441993270599
1.08,0.5094281996208574,0.0014328028346539121,0.5080395482072958
1.09,0.5094397828829066,0.0011583262049235652,0.5081274566139383
1.1,0.5094487874737952,0.0009004590888631479,0.5082083636128507
1.11,0.5094553698092655,0.0006582335470383669,0.5082826827191145
1.12,0.5094596771885291,0.0004307379263547848,0.5083508033831995
1.1300000000000001,0.5094618483244027,0.00021711358734802767,0.5084130923898131
