time,theta,theta_dot,tau
0.0,0.01,1.0,10
0.01,0.029288999999999996,1.9288999999999996,9.798999999999996
0.02,0.052207162099999996,2.2918162099999995,4.6229011
0.03,0.07609276340369,2.388560130369001,2.165554470790015
0.04,0.09971564943228575,2.362288602859575,1.0076575534939334
0.05,0.12252803255525939,2.281238312297363,0.4703570452399557
0.06,0.14430625269063532,2.1778220135375945,0.22898420110625572
0.07,0.1649795440321266,2.067329134149129,0.12828846557477824
0.08,0.1845482474303804,1.956870339825377,0.09405616786917115
0.09,0.20304480162408836,1.849655419370796,0.09083421279725812
0.1,0.22051519101558337,1.747038939149501,0.10170770909653548
0.11,0.23701017265584462,1.6494981640261255,0.11862690935657838
0.12,0.252581175359937,1.5571002704092394,0.13778031850004702
0.13,0.26727842834139054,1.4697252981453546,0.1573815879257081
0.14,0.2811501512623974,1.387172292100688,0.17661101696740023
0.15,0.29424224723052583,1.3092095968128428,0.19510934443428862
0.16,0.3065982318701239,1.2355984639598072,0.21273571710659223
0.17,0.3182592710648688,1.166103919474486,0.2294520189968141
0.18,0.32926426666728614,1.1004995602417336,0.2452676384745871
0.19,0.33964996136281445,1.0385694695528278,0.2602131398990961
0.2,0.34945104911854497,0.9801087755730541,0.2743277563414912
0.21,0.35870028492602707,0.9249235807482081,0.28765348865661267
0.22,0.3674285910182728,0.8728306092245706,0.3002323600637551
0.23,0.3756651583907007,0.8236567372427891,0.3121051758127429
0.24,0.38343754323482626,0.777238484412555,0.3233109987097542
0.25,0.3907717582567244,0.7334215021898114,0.33388696321366673
0.26,0.39769235901711564,0.6920600760391256,0.34386824784477144
0.27,0.404222525500355,0.6530166483239339,0.3532881198847617
0.28,0.4103841391453455,0.6161613644990517,0.36217801141350003
0.29,0.4161978555762148,0.5813716430869308,0.3705676072736628
0.3,0.421683173265815,0.5485317689600192,0.3784849358505644
0.31,0.4268584983561399,0.51753250903249,0.3859564584705324
0.32,0.43174120584915526,0.4882707493015324,0.39300715556280874
0.33,0.4363476973705129,0.4606491521357629,0.3996606088422263
0.34,0.44069345569772544,0.4345758327212543,0.40593907929330797
0.35000000000000003,0.4447930962338593,0.40996405361338717,0.41186358097968156
0.36,0.44866041559776426,0.3867319363904944,0.4174539508116255
0.37,0.45230843749232535,0.36480218945611,0.42272891444916727
0.38,0.4557494560032011,0.34410185108757463,0.42770614853502686
0.39,0.45899507647198096,0.32456204687798645,0.4324023394511065
0.4,0.4620562540796383,0.3061177607657351,0.4368332387884606
0.41000000000000003,0.4649433302685452,0.28870761889068786,0.44101371571203307
0.42,0.4676660671241314,0.2722736855586192,0.4449578063932027
0.43,0.4702336798304877,0.25676127063562854,0.4486787606735343
0.44,0.4726548673078104,0.24211874773227363,0.45218908611475284
0.45,0.47493784113354026,0.22829738257298668,0.45550058958107775
0.46,0.4770903528433424,0.21525117098021063,0.45862441649227303
0.47000000000000003,0.4791197197026888,0.20293668593463882,0.4615710878777297
0.48,0.4810328490347201,0.1913129332031311,0.4643505353549311
0.49,0.4828362611852632,0.18034121505430953,0.46697213414806993
0.5,0.4845361112013512,0.16998500160880395,0.4694447342573622
0.51,0.4861382092953156,0.16020980939644025,0.4717766898821163
0.52,0.4876480401624819,0.1509830867166337,0.47397588719547024
0.53,0.48907078121669073,0.14227410542088004,0.47604977056326203
0.54,0.4904113198042665,0.1340538587575758,0.4780053672940885
0.55,0.4916742694536621,0.1262949649395613,0.4798493110029094
0.56,0.4928639852148,0.11897157611379262,0.481587863665756
0.5700000000000001,0.49398457813910523,0.11205929243052164,0.4832269364389865
0.58,0.49503992894836835,0.10553508092631153,0.484772109312265
0.59,0.4960337009378805,0.099377198951218,0.48622864966058876
0.6,0.4969693521567361,0.09356512188555961,0.48760152975690574
0.61,0.49785014690579604,0.08807947490599392,0.48889544330385903
0.62,0.4986791665915365,0.08290196857404468,0.4901148210393006
0.63,0.49945931997186604,0.07801533803295675,0.49126384546767954
0.64,0.5001933528279733,0.07340328561072794,0.49234646476605626
0.65,0.5008838570943585,0.06905042663851414,0.4933664059111993
0.66,0.5015332794774012,0.06494223830427662,0.49432718707124024
0.67,0.5021439295911179,0.06106501137166423,0.49523212930341565
0.68,0.5027179876371535,0.05740580460355656,0.49608436759587327
0.6900000000000001,0.5032575116545417,0.05395240173882382,0.4968868612916044
0.7000000000000001,0.5037644443633342,0.05069327087924848,0.49764240392820014
0.71,0.5042406196248497,0.04761752615154544,0.4983536325259281
0.72,0.5046877685400211,0.04471489151713603,0.4990230363565282
0.73,0.5051075252061132,0.04197566660921816,0.4996529652194104
0.74,0.5055014321509503,0.03939069448371013,0.5002456372556421
0.75,0.5058709454627176,0.03695133117672691,0.5008031463229732
0.76,0.5062174396323924,0.03464941696747865,0.5013274689585985
0.77,0.5065422121249024,0.03247724925100008,0.5018204709513461
0.78,0.5068464876942079,0.030427556930558288,0.5022839135459845
0.79,0.5071314224566537,0.028493476244568387,0.5027194592995881
0.8,0.5073981077361309,0.02666852794772144,0.5031286776104684
0.81,0.507647573693835,0.024946595770399458,0.5035130499367718
0.8200000000000001,0.5078807927546828,0.02332190608478432,0.5038739747228833
0.8300000000000001,0.5080986828417836,0.02178900871008472,0.504212772050079
0.84,0.508302110429714,0.020342758793040136,0.5045306880263801
0.85,0.5084918934267488,0.018978299703490333,0.504828898930736
0.86,0.50866880389563,0.017691046888116364,0.5051085151247543
0.87,0.508833570621917,0.016476672628710293,0.5053705847456275
0.88,0.5089868815384597,0.015331091654268526,0.5056160971918545
0.89,0.5091293860140508,0.014250447559100717,0.5058459864139159
0.9,0.5092616970138688,0.01323109998180044,0.5060611340205984
0.91,0.5093843931388933,0.012269612502441792,0.5062623722111825
0.92,0.509498020551071,0.01136274121776439,0.5064504865433401
0.93,0.5096030947906349,0.01050742395639845,0.5066262185462937
0.9400000000000001,0.5097001024916172,0.009700770098232333,0.506790268187173
0.9500000000000001,0.5097895030012582,0.008940050964095822,0.5069432961993683
0.96,0.5098717299086966,0.00822269074383126,0.5070859262806605
0.97,0.5099471924880222,0.007546257932569387,0.5072187471679934
0.98,0.5100162770604894,0.006908457246712838,0.5073423145957414
0.99,0.5100793482804176,0.00630712199282327,0.5074571531449501
1.0,0.5101367503490575,0.005740206863992245,0.5075637579885189
1.01,0.5101888081604549,0.005205781139743524,0.5076625965385664
1.02,0.5102358283831239,0.004702022266896963,0.507754110001861
1.03,0.510278100481124,0.004227209800006823,0.507838714847671
1.04,0.510315897677937,0.003779719681293833,0.5079168041939975
1.05,0.5103494778663467,0.0033580188409747936,0.5079887491153935
1.06,0.5103790844673477,0.0029606601001007063,0.5080548998780932
1.07,0.510404947240937,0.0025862773589269998,0.508115587105661
1.08,0.5104272830514857,0.0022335810548633397,0.5081711228797638
