time,theta,theta_dot,tau
0.0,0.01,1.0,5
0.01,0.02989,1.989,5
0.02,0.058159832000000036,2.8269832000000035,4.304311000000018
0.03,0.08470977396160002,2.6549941961599988,-0.6895159432000231
0.04,0.1097404264091341,2.503065244753408,-0.5845401602441544
0.05,0.1333374538672274,2.3597027458093303,-0.5367890192781513
0.06,0.15558273140949802,2.2245277542270627,-0.4912210936872565
0.07,0.17655344797456646,2.097071656506843,-0.44826273518499704
0.08,0.1963223857493428,1.9768937774776345,-0.4077590883334157
0.09,0.21495817163061087,1.8635785881268059,-0.36957006500558975
0.1,0.2325255144577305,1.7567342827119647,-0.33356351185256017
0.11,0.24908542870004582,1.6559914242315312,-0.29961482103770365
0.12,0.26469544537368794,1.5610016673642126,-0.26760649877499354
0.13,0.27940981091684985,1.4714365543161905,-0.23742775918505643
0.14,0.2932796747110003,1.3869863794150474,-0.2089741413314803
0.15,0.30635326589625556,1.3073591185255242,-0.18214714812136368
0.16,0.3186760600921199,1.2322794195864342,-0.15685390582104652
0.17,0.330290936599912,1.16148765077921,-0.1330068430107394
0.18,0.3412383266302895,1.0947390030377548,-0.11052338786835936
0.19,0.3515563530682621,1.0318026437972603,-0.08932568273544028
0.2,0.3612809622588288,0.9724609190566679,-0.06934031497896775
0.21,0.3704460482687932,0.9165086009964396,-0.050498063218893385
0.22,0.379083570054302,0.8637521785508809,-0.03273365804357464
0.23,0.3872236619391285,0.8140091884826482,-0.015985556386468147
0.24,0.3948947377855995,0.7671075846471038,-0.00019572878402573934
0.25,0.4021235892182623,0.7228851432662768,0.01469054122101987
0.26,0.40893547823982707,0.6811889021564755,0.028724846223438405
0.27,0.4153542245595394,0.6418746319712317,0.0419558333015182
0.28,0.4214022879358559,0.6048063376316465,0.054429372180405
0.29,0.42710084581806385,0.5698557882207967,0.06618871379526148
0.3,0.4324698665552346,0.536902073717076,0.07727463980146787
0.31,0.4375281784255773,0.5058311870342656,0.08772560354941916
0.32,0.4422935347248122,0.4765356299234917,0.09757786301063254
0.33,0.4467826751385599,0.4489140413747719,0.10686560611498175
0.34,0.4510113836108962,0.4228708472336279,0.11562106893229851
0.35000000000000003,0.45499454290911184,0.39831592982156583,0.12387464710681906
0.36,0.45874618607329576,0.3751643164183941,0.13165500092977545
0.37,0.46227954492859014,0.353335885529438,0.13898915441278725
0.38,0.46560709582781473,0.3327550899224579,0.14590258870586625
0.39,0.46874060278258173,0.3133506954766993,0.15241933018123732
0.4,0.471691158131996,0.295055534941428,0.1585620334887694
0.41000000000000003,0.47446922088952315,0.2778062757527122,0.16435205986949053
0.42,0.4770846529005821,0.2615432011058952,0.16980955099831196
0.43,0.47954675293585103,0.24621000352689124,0.17495349861056608
0.44,0.48186428883813925,0.23175359022882372,0.17980181015393248
0.45,0.4840455278339501,0.2181238995810855,0.18437137069181975
0.46,0.4860982651145145,0.2052737280564368,0.18867810127278584
0.47000000000000003,0.488029850785094,0.1931585670579492,0.1927370139676412
0.48,0.48984721527571096,0.1817364490616979,0.19656226376418795
0.49,0.49155689330114477,0.17096780254338279,0.20016719749936485
0.5,0.49316504645301873,0.16081531518739822,0.20356439999781872
0.51,0.4946774845020734,0.15124380490546746,0.20676573757622552
0.52,0.4960996854842635,0.14222009821901166,0.20978239906403107
0.53,0.4974368146401118,0.13371291558483184,0.21262493448218323
0.54,0.49869374227278873,0.12569276326769327,0.2153032915136046
0.55,0.49987506058664954,0.11813183138608074,0.2178268498917164
0.56,0.5009850995644357,0.11100389777861207,0.22020445382528542
0.5700000000000001,0.5020279419380247,0.10428423735889854,0.22244444257258078
0.58,0.5030074373044792,0.09794953664544723,0.22455467926970074
0.59,0.5039272154361903,0.0919778131711192,0.22654257811287182
0.6,0.5047906988311274,0.08634833949370195,0.22841512998956492
0.61,0.5056011145465747,0.08104157154473587,0.2301789266454184
0.62,0.5063615053572654,0.07603908106906385,0.23184018347216406
0.63,0.50707474027648,0.07132349192145968,0.23340476099406504
0.64,0.5077435244764821,0.06687842000020093,0.23487818512801928
0.65,0.5083704086425808,0.06268841660986786,0.23626566628658574
0.66,0.508957797793158,0.05873891505772091,0.237572117391049
0.67,0.5095079595961466,0.05501618029885863,0.23880217085515365
0.68,0.5100230322107095,0.05150726145629126,0.23996019460017937
0.6900000000000001,0.5105050316812262,0.04819994705166652,0.2410503071550456
0.7000000000000001,0.5109558589091456,0.045082722791944495,0.2420763918945863
0.71,0.5113773062268061,0.04214473176604699,0.2430421104646825
0.72,0.5117710635959465,0.03937573691404098,0.24395091544167535
0.73,0.5121387244523353,0.03676608563888913,0.244806062267916
0.74,0.5124817912167215,0.034306676438624055,0.24561062050678673
0.75,0.5128016804911569,0.03198892744353291,0.24636748445483625
0.76,0.5130997279586529,0.029804746749598016,0.24707938314808064
0.77,0.5133771930031094,0.027746504445646768,0.24774888979705012
0.78,0.5136352630654837,0.025807006237436717,0.24837843068278675
0.79,0.513875057751261,0.023979468577730055,0.24897029354608036
0.8,0.5140976327034216,0.022257495216058135,0.2495266354961574
0.81,0.5143039832542958,0.020635055087422843,0.2500494904693372
0.8200000000000001,0.5144950478689287,0.01910646146328966,0.25054077626085314
0.8300000000000001,0.5146717113918576,0.017666352292892252,0.2510023011556418
0.84,0.5148348081085267,0.016309671666898506,0.2514357701806047
0.85,0.5149851246319197,0.015031652339298773,0.2518427909996096
0.86,0.515123402624392,0.013827799247238759,0.25222487947262473
0.87,0.5152503413641081,0.012693873971599023,0.2525834648963593
0.88,0.5153666001649561,0.011625880084797235,0.25291989494662503
0.89,0.515472800658308,0.01062004933519689,0.25323544033871614
0.9,0.5155695289445088,0.009672828620080186,0.25353129922033035
0.91,0.515657337621534,0.00878086770251929,0.2538086013154539
0.92,0.5157367476978281,0.007941007629409214,0.25406841183034257
0.93,0.5158082503959359,0.007150269810789401,0.25431173513728544
0.9400000000000001,0.5158723088531619,0.006405845722602544,0.25453951824757315
0.9500000000000001,0.5159293597251353,0.0057050871973393985,0.25475265408639536
0.96,0.5159798146978258,0.0050454972690512695,0.254951984580994
0.97,0.5160240619132355,0.0044247215409642165,0.25513830357193024
0.98,0.5160624673136953,0.003840540045983088,0.2553123595587603
0.99,0.5160953759094138,0.003290859571850869,0.2554748582884857
1.0,0.5161231129736591,0.002773706424526846,0.2556264651966793
1.01,0.5161459851697053,0.002287219604623448,0.2557678077085389
1.02,0.5161642816134409,0.0018296443735490563,0.25589947740971186
1.03,0.5161782748753089,0.0013993261868019424,0.2560220320916623
1.04,0.5161882219250465,0.000994704973771666,0.25613599768184314
1.05,0.5161943650224866,0.0006143097440058263,0.25624187006238264
1.06,0.5161969325575012,0.00025675350146332575,0.2563401167857311
1.07,0.5161961398419928,-7.927155084550463e-05,0.2564311786922796
1.08,0.5161921898566671,-0.0003949985325640384,0.2565154714348614
1.09,0.5161852739551732,-0.0006915901493981238,0.25659338691753497
1.1,0.516175572528041,-0.0009701427132214327,0.2566652946510002
1.11,0.5161632556287147,-0.0012316899326349042,0.2567315430312921
1.12,0.5161484835638435,-0.0014772064871221948,0.25679246054528915
1.1300000000000001,0.5161314074498721,-0.001707611397140273,0.2568483569074752
1.1400000000000001,0.5161121697378539,-0.0019237712018124289,0.25689952413171824
1.1500000000000001,0.5160909047083019,-0.0021265029552061878,0.2569462375418675
1.16,0.5160677389377861,-0.0023165770515799033,0.25698875672452204
1.17,0.5160427917388939,-0.0024947198892261145,0.257027326428083
1.18,0.5160161755750701,-0.0026616163823831793,0.25706217740920034
1.19,0.5159879964517738,-0.002817912329625814,0.2570935272322027
1.2,0.515958354285303,-0.0029642166470844706,0.25712158102211236
1.21,0.5159273432505616,-0.0031011034741415186,0.25714653217501204
1.22,0.515895052108972,-0.0032291141589539927,0.25716856302751134
1.23,0.5158615645176661,-0.00334875913059378,0.2571878454883394
1.24,0.5158269593210234,-0.003460519664263005,0.25720454163395723
1.25,0.5157913108255652,-0.003564849545823721,0.25721880426949495
1.26,0.5157546890591529,-0.003662176641228774,0.2572307774584661
1.27,0.5157171600153895,-0.003752904376342679,0.25724059702194546
1.28,0.515678785884066,-0.0038374131323427358,0.2572483910088773
1.29,0.5156396252684522,-0.0039160615613868174,0.25725428014019547
1.3,0.51559973339018,-0.003989187827229156,0.2572583782269451
1.31,0.5155591622824308,-0.004057110774913285,0.25726079256530787
1.32,0.5155179609720927,-0.004120131033810935,0.2572616243079815
1.33,0.5154761756515167,-0.004178532057598592,0.2572609688154175
1.34,0.5154338498404679,-0.0042325811048816815,0.257258915986463
1.35,0.5153910245388297,-0.004282530163821428,0.25725555057029115
1.36,0.5153477383705896,-0.00432861682401061,0.25725095246027785
1.37,0.515304027719604,-0.004371065098556846,0.25724519697136305
1.3800000000000001,0.515259926857612,-0.004410086199198225,0.25723835510166726
1.3900000000000001,0.5152154680649402,-0.004445879267183393,0.25723049377892027
1.4000000000000001,0.5151706817443151,-0.004478632062513442,0.2572216760924607
1.41,0.5151255965281788,-0.004508521613631943,0.2572119615134394
1.42,0.5150802393798763,-0.00453571483024816,0.2572014061003267
1.43,0.5150346356890659,-0.004560369081038983,0.25719006269447164
1.44,0.5149888093616823,-0.004582632738363244,0.2571779811038597
1.45,0.5149427829047625,-0.00460264569199028,0.2571652082757878
1.46,0.5148965775064291,-0.0046205398333374875,0.2571517884610457
1.47,0.514850213111307,-0.004636439512220023,0.257137763367135
1.48,0.5148037084916328,-0.004650461967410011,0.25712317230409254
1.49,0.5147570813143061,-0.004662717732671438,0.25710805232113876
1.5,0.5147103482041099,-0.004673311019615132,0.257092438335801
1.51,0.5146635248033236,-0.004682340078627076,0.25707636325601446
1.52,0.5146166258279304,-0.004689897539307261,0.2570598580943295
1.53,0.5145696651206169,-0.004696070731361743,0.25704295207672745
1.54,0.5145226557007444,-0.00470094198724875,0.2570256727443053
1.55,0.5144756098114696,-0.00470458892748222,0.2570080460498424
1.56,0.5144285389641723,-0.004707084729727515,0.2569900964481342
1.57,0.5143814539803475,-0.004708498382477819,0.2569718469818483
1.58,0.5143343650311053,-0.004708894924226034,0.2569533193623088
1.59,0.5142872816744147,-0.004708335669057493,0.25693453404518407
1.6,0.5142402128902219,-0.004706878419280844,0.2569155103026377
1.61,0.5141931671135619,-0.004704577666006701,0.25689626629051765
1.62,0.51414615226578,-0.00470148477818709,0.25687681911257865
1.6300000000000001,0.5140991757839709,-0.004697648180904154,0.25685718488039533
1.6400000000000001,0.5140522446487357,-0.00469311352352246,0.2568373787698487
1.6500000000000001,0.5140053654103542,-0.004687923838137239,0.2568174150751178
1.6600000000000001,0.5139585442134635,-0.004682119689067684,0.25679730725861805
1.67,0.5139117868203256,-0.004675739313797297,0.2567770679986303
1.68,0.5138650986327674,-0.004668818755817036,0.2567567092343742
1.69,0.513818484712868,-0.004661391989949423,0.2567362422079309
1.7,0.5137719498024631,-0.004653491040480092,0.25671567750428315
1.71,0.5137254983415377,-0.00464514609254649,0.25669502508887554
1.72,0.5136791344855655,-0.004636385597221745,0.25667429434276523
1.73,0.513632862121861,-0.004627236370449014,0.2566534940967853
1.74,0.5135866848849954,-0.0046177236865601575,0.2566326326618523
1.75,0.5135406061713332,-0.004607871366214875,0.2566117178598961
1.76,0.5134946291527381,-0.004597701859509126,0.25659075705088463
1.77,0.5134487567894962,-0.004587236324198493,0.2565697571599468
1.78,0.5134029918425005,-0.004576494699571196,0.25654872470167467
1.79,0.5133573368847406,-0.004565495775989478,0.2565276658041803
1.8,0.5133117943121347,-0.0045542572605861776,0.2565065862305873
1.81,0.5132663663537439,-0.004542795839079591,0.256485491400571
1.82,0.513221055081402,-0.004531127234190943,0.2564643864093612
1.83,0.5131758624187962,-0.0045192662605873036,0.25644327604700967
1.84,0.5131307901500282,-0.004507226876803335,0.25642216481528857
1.85,0.5130858399276866,-0.004495022234151532,0.25640105694443294
1.86,0.5130410132804581,-0.00448266472284878,0.2563799564086495
1.87,0.5129963116203033,-0.004470166015477547,0.2563588669409428
1.8800000000000001,0.5129517362492232,-0.004457537108010875,0.25633779204671114
1.8900000000000001,0.5129072883656384,-0.0044447883584786095,0.25631673501687235
1.9000000000000001,0.5128629690704042,-0.004431929523420882,0.2562956989401839
1.9100000000000001,0.5128187793724817,-0.004418969792256696,0.256274686714852
1.92,0.5127747201942847,-0.004405917819692359,0.25625370105944967
1.93,0.5127307923767217,-0.004392781756296323,0.25623274452313793
1.94,0.5126869966839485,-0.004379569277326875,0.2562118194953933
1.95,0.5126433338078495,-0.004366287609886874,0.25619092821530787
1.96,0.5125998043722645,-0.004352943558507424,0.25617007278032766
1.97,0.5125564089369704,-0.004339543529404307,0.25614925515372244
1.98,0.5125131480014391,-0.004326093553135176,0.2561284771733606
1.99,0.5124700220083772,-0.004312599306193717,0.2561077405577701
2.0,0.5124270313470657,-0.004299066131153769,0.2560870469140787
2.0100000000000002,0.5123841763565072,-0.004285499055841377,0.2560663977435371
2.02,0.5123414573283941,-0.004271902811313363,0.2560457944481016
2.0300000000000002,0.5122988745099057,-0.004258281848838549,0.25602523833600543
2.04,0.5122564281063469,-0.004244640355887816,0.2560047306272646
2.05,0.5122141182836345,-0.004230982271230718,0.2559842724586645
2.06,0.5121719451706425,-0.00421731129919963,0.25596386488841116
2.07,0.5121299088614116,-0.004203630923082444,0.2559435089009472
2.08,0.512088009417234,-0.004189944417767408,0.2559232054111269
2.09,0.5120462468686171,-0.004176254861684511,0.2559029552681431
2.1,0.5120046212171366,-0.004162565148049455,0.25588275925939963
2.11,0.5119631324371816,-0.004148877995503073,0.25586261811389777
2.12,0.5119217804776012,-0.004135195958044822,0.2558425325061069
2.13,0.5118805652632559,-0.00412152143453107,0.2558225030584671
2.14,0.5118394866964806,-0.004107856677524755,0.25580253034493294
2.15,0.5117985446584636,-0.004094203801692718,0.2557826148935243
2.16,0.5117577390105464,-0.004080564791714657,0.2557627571890375
2.17,0.5117170695954492,-0.00406694150972937,0.25574295767561395
2.18,0.5116765362384255,-0.0040533357023708845,0.25572321675903054
2.19,0.5116361387483518,-0.004039749007368474,0.25570353480910624
2.2,0.5115958769187534,-0.004026182959836098,0.25568391216146935
2.21,0.5115557505287721,-0.004012638998133809,0.25566434911989633
2.22,0.5115157593440777,-0.003999118469445782,0.2556448459579195
2.23,0.511475903117728,-0.003985622634975615,0.2556254029209174
2.24,0.5114361815909785,-0.003972152674943595,0.2556060202272753
2.25,0.5113965944940466,-0.003958709693184847,0.2555866980705358
2.2600000000000002,0.5113571415468307,-0.003945294721601388,0.25556743662028136
2.27,0.5113178224595882,-0.003931908724242105,0.2555482360241317
2.2800000000000002,0.511278636933576,-0.003918552601224434,0.2555290964086704
2.29,0.5112395846616514,-0.00390522719245252,0.25551001788058636
2.3000000000000003,0.5112006653288411,-0.0038919332810267485,0.25549100052833196
2.31,0.5111618786128753,-0.003878671596576421,0.25547204442262084
2.32,0.5111232241846925,-0.0038654428182873226,0.2554531496180543
2.33,0.511084701708914,-0.0038522475778546054,0.25543431615359546
2.34,0.5110463108442921,-0.003839086462189211,0.2554155440538912
2.35,0.5110080512441317,-0.0038259600160368327,0.25539683332979846
2.36,0.5109699225566877,-0.0038128687444027192,0.25537818397943457
2.37,0.5109319244255393,-0.0037998131148436194,0.2553595959889192
2.38,0.5108940564899428,-0.0037867935596404886,0.2553410693330431
2.39,0.5108563183851643,-0.0037738104778504587,0.25532260397593953
2.4,0.510818709742792,-0.0037608642372314537,0.25530419987178465
2.41,0.5107812301910318,-0.003747955176016049,0.25528585696561146
2.42,0.5107438793549847,-0.003735083604716527,0.25526757519321275
2.43,0.5107066568569083,-0.003722249807639677,0.25524935448264074
2.44,0.5106695623164634,-0.0037094540444865707,0.2552311947538377
2.45,0.5106325953509462,-0.0036966965517295945,0.25521309591979224
2.46,0.510595755575506,-0.003683977544026107,0.25519505788640406
2.47,0.5105590426033517,-0.003671297215427016,0.25517708055354715
2.48,0.5105224560459454,-0.003658655740638328,0.25515916381484793
2.49,0.5104859955131841,-0.0036460532761268924,0.25514130755849795
2.5,0.5104496606135722,-0.003633489961185643,0.2551235116674919
2.5100000000000002,0.5104134509543824,-0.0036209659189768485,0.2551057760197708
2.52,0.5103773661418082,-0.0036084812574231906,0.25508810048901065
2.5300000000000002,0.5103414057811064,-0.0035960360701785764,0.255070484944256
2.54,0.5103055694767324,-0.003583630437395302,0.2550529292509607
2.5500000000000003,0.5102698568324667,-0.003571264426569831,0.25503543327062383
