time,theta,theta_dot,tau
0.0,0.01,1.0,10
0.01,0.029738999999999995,1.9738999999999995,9.798999999999996
0.02,0.053733922099999984,2.399492209999999,4.384356099999996
0.03,0.07913630966218999,2.5402387562190003,1.58117399479001
0.04,0.10449000498276995,2.535369532057995,0.1574560058630894
0.05,0.12907318408831667,2.458317910554671,-0.5392577334475739
0.06,0.15254997179674112,2.3476787708424456,-0.8544023175062012
0.07,0.17478606034744926,2.2236088550708146,-0.9707652473774484
0.08,0.19575120546398111,2.0965145116531865,-0.9849769310752912
0.09,0.21546773896143684,1.9716533497455717,-0.948034688029507
0.1,0.23398345039513258,1.8515711433695745,-0.8867716573112556
0.11,0.2513573695077831,1.7373919112650489,-0.8152303134816457
0.12,0.2676523741920732,1.6295004684290122,-0.7406874632893308
0.13,0.28293140585169274,1.527903165961955,-0.6668456270570475
0.14,0.297255587742067,1.432418189037426,-0.5955232050955006
0.15,0.310683343799289,1.3427756057222013,-0.527549335958307
0.16,0.3232700402969469,1.2586696497657843,-0.4632374354787716
0.17,0.3350678977171634,1.179785742021648,-0.4026355546561273
0.18,0.34612603942424797,1.105814170708458,-0.3456585283136526
0.19,0.3564906068564702,1.0364567432222254,-0.29215752690265706
0.2,0.36620490437155107,0.9714297515080867,-0.24195647312380508
0.21,0.3753095545642423,0.9104650192691226,-0.19487093044268633
0.22,0.3838426542209208,0.8533099656678481,-0.150717730485046
0.23,0.39183992600749384,0.7997271786573059,-0.10931971760110848
0.24,0.39933486358038023,0.7494937572886361,-0.07050792874633949
0.25,0.40635886916637415,0.7024005585993917,-0.034122435447632604
0.26,0.41294138335877384,0.6582514192399718,-1.2496497855618571e-05
0.27,0.4191100072330442,0.6168623874270336,0.031963636191390865
0.28,0.42489061705901476,0.578060982597058,0.061939078304639406
0.29,0.430307471964766,0.5416854905751234,0.09003874596952155
0.3,0.4353833149357339,0.507584297096789,0.11637981171017797
0.31,0.44013946753539046,0.4756152599656538,0.14107215847922117
0.32,0.44459591872390497,0.44564511885145275,0.1642188193916625
0.33,0.4487714081351879,0.41754894112829116,0.18591639743486166
0.34,0.45268350415417785,0.3912096018989955,0.20625546289864571
0.35000000000000003,0.4563486771169787,0.3665172962800845,0.22532092806001747
0.36,0.4597823679374074,0.3433690820428716,0.24319239955885386
0.37,0.4629990524451349,0.32166845077274764,0.2599445093383115
0.38,0.46601230170309116,0.3013249257956286,0.2756472252125819
0.39,0.46883483855524377,0.2822536852152615,0.29036614218920165
0.4,0.4714785906402513,0.2643752085007532,0.3041627556709239
0.41000000000000003,0.47395474009182276,0.24761494515714433,0.3170947176292005
0.42,0.47627377013283545,0.23190300410127018,0.32921607679093845
0.43,0.4784455087573369,0.21717386245014453,0.34057750382664254
0.44,0.48047916968243,0.20336609250930993,0.351226502471498
0.45,0.4823833907406698,0.19042210582398272,0.3612076074546233
0.46,0.48416626987293776,0.17828791322679519,0.3705625700599935
0.47000000000000003,0.485835398871762,0.166912899882429,0.3793305320906155
0.48,0.487397895015681,0.1562496143918952,0.38754818896054544
0.49,0.48886043072645874,0.14625357107777393,0.395249942594063
0.5,0.4902292613727248,0.1368830646266076,0.40246804476868414
0.51,0.4915102513358861,0.12809899631612867,0.40923273149926587
0.52,0.49270889844691895,0.11986471110328333,0.41557234902323903
0.53,0.49383035689586147,0.11214584489425303,0.4215134719117801
0.54,0.4948794587094625,0.1049101813601041,0.4270810137990848
0.55,0.4958607338864769,0.09812751770144301,0.4322983311908567
0.56,0.49677842927450483,0.09176953880279629,0.4371873207850817
0.5700000000000001,0.4976365262670282,0.0858096992523345,0.44176851071002676
0.58,0.4984387573943818,0.08022311273536067,0.44606114605990665
0.59,0.499188621877789,0.07498644834071957,0.45008326908473884
0.6,0.4998894002112693,0.0700778333480326,0.4538517943679552
0.61,0.5005441678321768,0.06547676209075139,0.4573825793058589
0.62,0.5011558079373294,0.06116401051526255,0.46069049018182606
0.63,0.5017270234981299,0.05712155608005062,0.4637894641109732
0.64,0.5022603485247414,0.05333250266115415,0.46669256711316776
0.65,0.5027581586262521,0.0497810101510596,0.4694120485568537
0.66,0.5032226809108282,0.046452228457615034,0.47195939219935934
0.67,0.5036560032671089,0.043332235628066186,0.4743453640382205
0.68,0.5040600830655119,0.04040797984029775,0.47658005717082785
0.6900000000000001,0.5044367553157084,0.03766722501965032,0.4786729338510525
0.7000000000000001,0.504787740314255,0.03509849985465993,0.48063286491678703
0.71,0.5051146508142486,0.03269104999935632,0.4824681667539519
0.72,0.5054189987468771,0.030434793262857557,0.4841866359492287
0.73,0.5057022015228738,0.02832027759967356,0.48579558177818005
0.74,0.5059655879401296,0.026338641725580713,0.48730185666192904
0.75,0.5062104037220797,0.024481578195010754,0.48871188472070903
0.76,0.5064378167099408,0.02274129878610931,0.49003168854281576
0.77,0.5066489217304332,0.021110502049234342,0.4912669142804966
0.78,0.5068447451592697,0.01958234288364976,0.4924228551770491
0.79,0.5070262491994267,0.018150404015700686,0.49350447362396144
0.8,0.5071943358920226,0.016808669259583374,0.49451642183903866
0.81,0.507349850876516,0.015551498449340232,0.49546306125257034
0.8200000000000001,0.5074935869158917,0.014373603937574956,0.4963484806813302
0.8300000000000001,0.507626287201522,0.013270028563025301,0.497176513367274
0.84,0.5077486484514736,0.012236124995154455,0.4979507529509648
0.85,0.5078613238151706,0.011267536369693751,0.4986745684466243
0.86,0.5079649255965154,0.010360178134478374,0.49935111828150147
0.87,0.5080600278068145,0.009510221029911795,0.49998336345757355
0.88,0.5081471685581461,0.008714075133160873,0.5005740798908008
0.89,0.5082268523071417,0.007968374899555144,0.5011258699787469
0.9,0.5082995519585314,0.007269965138962933,0.5016411734461973
0.91,0.5083657108372172,0.006615887868575934,0.5021222775116095
0.92,0.5084257445370916,0.006003369987437804,0.5025713264192646
0.93,0.5084800426543045,0.005429811721292735,0.5029903303750127
0.9400000000000001,0.5085289704122009,0.004892775789649376,0.5033811739239356
0.9500000000000001,0.5085728701846998,0.004389977249886748,0.5037456238040571
0.96,0.5086120629244608,0.0039192739761088535,0.5040853363094151
0.97,0.5086468495017917,0.0034786577330862354,0.5044018641930401
0.98,0.5086775119598721,0.0030662458080418374,0.5046966631380021
0.99,0.5087043146915271,0.0026802731655022147,0.5049710978248779
1.0,0.508727505542451,0.002319085092397458,0.5052264476187547
1.01,0.5087473168454802,0.001981130302922388,0.5054639119023202
1.02,0.5087639663902231,0.0016649544742871533,0.505684615074274
1.03,0.5087776583320882,0.0013691941865047106,0.5058896112361131
1.04,0.5087885840444977,0.0010925712409500274,0.5060798885858666
1.05,0.5087969229178375,0.0008338873339892503,0.5062563735369374
1.06,0.5088028431084727,0.0005920190635123087,0.5064199345797675
1.07,0.5088065022409484,0.0003659132475677315,0.5065713859022025
1.08,0.5088080480663043,0.00015458253559278736,0.5067114907835774
1.09,0.5088076190792433,-4.289870610152101e-05,0.5068409647761408
1.1,0.5088053450967269,-0.00022739825164438097,0.5069604786885097
1.11,0.5088013478004084,-0.0003997296318552804,0.5070706613820357
1.12,0.5087957412451637,-0.0005606555244766246,0.5071721023926022
1.1300000000000001,0.5087886323358385,-0.0007108909325164696,0.5072653543885414
1.1400000000000001,0.508780121274199,-0.0008511061639426914,0.5073509354749505
1.1500000000000001,0.5087703019779475,-0.0009819296251586368,0.5074293313538424
1.16,0.5087592624735489,-0.0011039504398639404,0.5075009973496365
1.17,0.5087470852645064,-0.001217720904241501,0.50756636030778
1.18,0.5087338476766192,-0.001323758788719262,0.5076258203745168
1.19,0.5087196221816607,-0.001422549495854028,0.5076797526658356
1.2,0.5087044767008274,-0.0015145480833296892,0.5077285088321114
1.21,0.5086884748892219,-0.0016001811605579758,0.507772418524378
1.22,0.5086716764025548,-0.0016798486667005535,0.5078117907697682
1.23,0.5086541371471789,-0.0017539255375963764,0.5078469152602616
1.24,0.5086359095144939,-0.0018227632684976152,0.5078780635612867
1.25,0.5086170426007027,-0.0018866913791136003,0.5079054902449092
1.26,0.5085975824128315,-0.0019460187871228024,0.507929433951655
1.27,0.5085775720618734,-0.0020010350958151483,0.5079501183865519
1.28,0.5085570519438607,-0.002052011801269346,0.5079677532525406
1.29,0.50853605990962,-0.00209920342406715,0.5079825351258191
1.3,0.5085146314239171,-0.002142848570301911,0.5079946482760691
1.31,0.5084927997146546,-0.002183170926250241,0.5080042654359187
1.32,0.5084705959127458,-0.0022203801908744904,0.5080115485220995
1.33,0.508448049183245,-0.002254672950073419,0.5080166493112128
1.34,0.5084251868482825,-0.002286233496256981,0.5080197100739058
1.35,0.5084020345023154,-0.0023152345967204137,0.5080208641688354
1.36,0.5083786161201757,-0.002341838213973676,0.5080202365999467
1.37,0.5083549541583648,-0.0023661961810825553,0.5080179445383882
1.3800000000000001,0.5083310696500172,-0.002388450834771047,0.5080140978124258
1.3900000000000001,0.5083069822939275,-0.002408735608970211,0.508008799366287
1.4000000000000001,0.5082827105380149,-0.002427175591257133,0.5080021456906098
1.41,0.5082582716575694,-0.0024438880445409954,0.5079942272256134
1.42,0.5082336818286083,-0.0024589828961092603,0.5079851287396597
1.43,0.5082089561966469,-0.002472563196141872,0.5079749296834767
1.44,0.5081841089411714,-0.0024847255475458825,0.5079637045227997
1.45,0.5081591533360821,-0.0024955605089287377,0.5079515230499655
1.46,0.5081341018063581,-0.0025051529723968263,0.5079384506759548
1.47,0.5081089659811807,-0.0025135825177328127,0.5079245487043784
1.48,0.5080837567437364,-0.0025209237444342755,0.5079098745882794
1.49,0.5080584842779062,-0.0025272465830156274,0.5078944821707012
